Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
3395.1171875000,4,4991.9228515625,2771.9230957031,4986.7949218750,5450.2563476563,3903.0769042969,3332.1794433594,2063.0769042969,1544.4871826172,3915.3845214844,1237.4359130859,284.4871826172,5169.4873046875,7877.5639648438,670.0000000000,3307.8205566406,3888.9743652344,,,
3395.1250000000,4,2362.1794433594,346.5384521484,2033.0769042969,3154.1025390625,2643.2050781250,7391.9228515625,6370.8974609375,5366.4101562500,1827.0512695313,7194.6152343750,1617.5640869141,4956.7949218750,5445.3847656250,3377.9487304688,4424.8715820313,4758.8461914063,,,
3395.1328125000,4,8183.3334960938,6650.3847656250,3350.5129394531,3281.6667480469,7473.8461914063,2034.1025390625,8146.1538085938,2544.7436523438,5128.4614257813,8107.8203125000,5239.3588867188,1537.1794433594,187.0512695313,3164.1025390625,6455.3847656250,3479.4870605469,,,
3395.1406250000,4,1675.1281738281,4011.7949218750,1823.7178955078,2447.3076171875,3113.8461914063,4326.2822265625,600.6409912109,2441.4101562500,8171.7949218750,3056.4101562500,2950.0000000000,7644.4873046875,2722.4357910156,8327.4355468750,4939.6152343750,3498.5898437500,,,
3395.1484375000,4,8151.5385742188,2448.4614257813,937.0512695313,1240.5128173828,4713.8461914063,1286.7949218750,1494.7435302734,5539.4873046875,1642.8205566406,8355.8974609375,3663.8461914063,7877.0512695313,983.7179565430,6628.0771484375,3641.0256347656,1624.7435302734,,,
3395.1562500000,4,1775.6409912109,2318.9743652344,7315.5126953125,2438.9743652344,4782.6923828125,3070.8974609375,1838.3333740234,4317.4360351563,4141.1538085938,3871.9230957031,2315.1281738281,2633.2050781250,5456.7949218750,6511.2822265625,2545.2563476563,4252.1796875000,,,
3395.1640625000,4,143.9743499756,242.1794738770,1878.9743652344,1294.6153564453,5444.2309570313,1817.6922607422,8068.7177734375,5412.9487304688,2531.4101562500,6019.4873046875,588.4615478516,6382.0512695313,679.1025390625,5788.4614257813,6612.8203125000,7668.0771484375,,,
3395.1718750000,4,7190.0000000000,3819.1025390625,7558.7177734375,7856.5385742188,4867.9487304688,7125.1284179688,575.6409912109,3223.5898437500,1693.7178955078,2410.8974609375,4091.2819824219,5871.4101562500,5238.9741210938,2138.7180175781,2861.4101562500,7372.1796875000,,,
3395.1796875000,4,1762.6922607422,1155.0000000000,7960.8974609375,4669.4873046875,754.7435913086,5548.5898437500,6657.5639648438,7906.7949218750,208.9743499756,7564.7436523438,7492.4360351563,691.4102783203,4302.5639648438,4153.9741210938,7769.8715820313,502.3076782227,,,
3395.1875000000,4,5171.0258789063,2617.8205566406,4704.4873046875,1070.7691650391,3299.1025390625,8103.0771484375,3194.6154785156,5637.3076171875,8246.1542968750,8184.6152343750,134.2307586670,1882.9487304688,4961.2822265625,2849.4870605469,980.1281738281,1134.6153564453,,,
3395.1953125000,4,77.5640945435,2579.4870605469,1593.8461914063,1814.6153564453,5498.2050781250,5818.5898437500,557.8204956055,8320.7695312500,7123.9741210938,3784.2307128906,3193.2050781250,1607.9487304688,3038.3332519531,481.6666564941,7864.3588867188,5115.1284179688,,,
3395.2031250000,4,5810.7690429688,6483.9741210938,2859.6154785156,2292.3076171875,1925.1281738281,8210.8974609375,3850.3845214844,3902.5642089844,2388.3332519531,3607.1794433594,4325.3847656250,6458.7177734375,7528.3334960938,6534.2309570313,4394.6152343750,7377.6923828125,,,
3395.2109375000,4,3940.2563476563,594.4871826172,5065.6411132813,7894.2309570313,152.5640869141,7723.7177734375,3537.6923828125,2032.5640869141,1269.2307128906,4096.1538085938,364.4871826172,2526.1538085938,1752.8205566406,2205.0000000000,4888.7177734375,7582.6923828125,,,
3395.2187500000,4,2307.6923828125,2057.3076171875,508.9743652344,289.1025695801,1652.3077392578,6225.6411132813,3202.6923828125,5597.1796875000,879.8717651367,1471.9230957031,1779.2307128906,316.9230651855,2792.1794433594,7114.8715820313,2371.5385742188,315.6410217285,,,
3395.2265625000,4,4223.9741210938,1500.7691650391,2753.9743652344,2971.5385742188,4369.7436523438,3360.5129394531,6931.6665039063,5856.1538085938,1964.6153564453,4700.0000000000,723.8461303711,5392.8203125000,3543.3332519531,4328.4614257813,1446.1538085938,2462.5642089844,,,
3395.2343750000,4,4221.9228515625,3893.5898437500,6070.8974609375,3190.3845214844,3990.6411132813,8386.2822265625,3431.4101562500,2384.6154785156,8252.1796875000,7271.1538085938,2280.6411132813,3775.0000000000,6982.4360351563,5145.5126953125,6760.5126953125,1067.1794433594,,,
3395.2421875000,4,7598.4614257813,6482.6923828125,2210.0000000000,6390.0000000000,463.8461608887,3995.5129394531,7318.3334960938,2047.5640869141,4606.0258789063,2624.8718261719,6676.4101562500,2247.6923828125,7273.7177734375,1633.8461914063,505.5128173828,4770.1284179688,,,
3395.2500000000,4,4333.3334960938,6131.2822265625,3362.6923828125,1100.2563476563,975.1281738281,7816.1538085938,2567.4357910156,5870.5126953125,762.6923217773,263.8461303711,5792.9487304688,5979.7436523438,5930.6411132813,5655.6411132813,5065.1284179688,35.1281967163,,,
3395.2578125000,4,5622.0512695313,3875.6411132813,6357.8203125000,4218.4614257813,2267.3076171875,1412.1794433594,2766.6667480469,4329.8715820313,8279.6152343750,8123.9746093750,3466.4101562500,5904.2309570313,463.7179260254,7597.3076171875,8021.2822265625,1997.1794433594,,,
3395.2656250000,4,6371.4101562500,4047.3076171875,1094.3590087891,2411.0256347656,1694.2307128906,507.1794738770,3545.3845214844,1157.4359130859,5404.7436523438,7029.2309570313,8117.1796875000,7124.2309570313,143.4615325928,3037.4357910156,7804.2309570313,5887.0512695313,,,
3395.2734375000,4,6878.4614257813,689.3589477539,3713.9743652344,74.8717880249,394.2307739258,1089.4871826172,8389.8720703125,5831.6665039063,4339.6152343750,672.4359130859,4366.9228515625,2998.7180175781,4705.2563476563,1575.5128173828,186.2820434570,2097.9487304688,,,
3395.2812500000,4,771.1538085938,4957.8203125000,2172.0512695313,5570.0000000000,8109.3588867188,951.7948608398,7162.8203125000,2756.9230957031,1631.2821044922,7587.8203125000,7124.4873046875,2092.5642089844,1995.7691650391,4278.4614257813,6927.1796875000,1078.2050781250,,,
3395.2890625000,4,6029.7436523438,2047.5640869141,8251.9228515625,5846.5385742188,7979.8715820313,144.9999847412,4427.5639648438,7915.0000000000,1753.9743652344,3782.9487304688,3137.9487304688,1690.7691650391,2591.7949218750,2282.5642089844,7611.1538085938,884.8717651367,,,
3395.2968750000,4,2030.6409912109,3748.8461914063,8.5897350311,6636.9228515625,5261.9228515625,1497.1794433594,6615.2563476563,2636.0256347656,2684.4870605469,2875.8974609375,6376.4101562500,3246.5385742188,2002.3077392578,5695.1284179688,4002.1794433594,3343.9743652344,,,
3395.3046875000,4,2933.8461914063,596.0256347656,3768.9743652344,7975.7690429688,6852.1796875000,5594.7436523438,7424.7436523438,5613.4614257813,3130.2563476563,6557.9487304688,414.4871826172,3426.6667480469,5728.4614257813,8049.8715820313,4114.2309570313,896.6666870117,,,
3395.3125000000,4,5039.6152343750,7886.9228515625,1516.7949218750,5352.4360351563,3778.9743652344,4298.9741210938,5244.6152343750,5244.7436523438,1187.1794433594,4456.9228515625,4130.6411132813,4945.1284179688,1391.5384521484,6029.1025390625,7641.2822265625,1072.6922607422,,,
3395.3203125000,4,6189.3588867188,8202.6923828125,6473.4614257813,1343.7178955078,5328.5898437500,1761.9230957031,6101.5385742188,5197.4360351563,1028.3333740234,1775.1281738281,6408.2050781250,1447.6922607422,3902.4357910156,6239.2309570313,6806.7949218750,7483.4614257813,,,
3395.3281250000,4,4428.2050781250,6639.8715820313,2327.4357910156,7791.6665039063,2178.4614257813,1376.9230957031,2919.1025390625,6299.6152343750,2033.4615478516,5834.7436523438,7047.0512695313,962.6923217773,4955.2563476563,7834.6152343750,4885.2563476563,5798.0771484375,,,
3395.3359375000,4,1063.0769042969,2153.8461914063,6312.0512695313,5977.6923828125,6391.4101562500,3794.1025390625,5156.9228515625,1152.8205566406,4489.1025390625,6521.5385742188,5058.7177734375,6079.7436523438,3185.2563476563,4781.0258789063,6666.0258789063,6528.2050781250,,,
3395.3437500000,4,5710.6411132813,237.8205108643,3157.0512695313,4601.6665039063,7786.9228515625,970.6409912109,810.7692260742,7626.7949218750,1006.2820434570,3045.8974609375,522.6923217773,705.6409912109,6066.1538085938,3249.7436523438,6552.0512695313,5288.5898437500,,,
3395.3515625000,4,4385.5126953125,5056.5385742188,4899.7436523438,5137.4360351563,1541.2821044922,4236.0258789063,4091.4101562500,5990.1284179688,8060.1284179688,330.7692260742,2040.7692871094,257.5640869141,7542.4360351563,4672.0512695313,5888.2050781250,4857.0512695313,,,
3395.3593750000,4,996.4102783203,1021.7948608398,8197.6923828125,1102.6922607422,716.6666870117,7423.0771484375,4484.3588867188,8099.4873046875,7977.1796875000,4446.1538085938,6510.7690429688,1943.5897216797,5303.8461914063,3372.0512695313,6000.1284179688,4668.0771484375,,,
3395.3671875000,4,479.2307739258,8326.7949218750,3136.9230957031,327.6922912598,244.2307586670,2077.9487304688,3971.0256347656,689.4871826172,718.5897216797,6890.8974609375,625.2564086914,2867.8205566406,820.1281738281,7220.7690429688,6250.2563476563,7796.4101562500,,,
3395.3750000000,4,4620.1284179688,1182.5640869141,8011.5385742188,7183.2050781250,3632.9487304688,3151.7949218750,2561.2819824219,6893.9741210938,8006.6665039063,1182.6922607422,5178.2050781250,199.4871673584,7200.0000000000,6371.1538085938,214.6153717041,2696.0256347656,,,
3395.3828125000,4,1927.3077392578,5678.4614257813,3097.1794433594,477.6922912598,432.4358825684,7501.5385742188,4557.3076171875,5396.7949218750,8228.9746093750,324.3589782715,136.6666564941,7084.4873046875,3411.4101562500,3698.5898437500,3191.2819824219,6176.9228515625,,,
3395.3906250000,4,5143.7177734375,6026.0258789063,3782.6923828125,6512.3076171875,7401.5385742188,6402.5639648438,4703.4614257813,5282.5639648438,2394.3588867188,3119.4870605469,7708.3334960938,2687.5642089844,396.5384521484,7076.9228515625,2466.6667480469,8183.9746093750,,,
3395.3984375000,4,5172.0512695313,6601.6665039063,3964.4870605469,5370.5126953125,2847.6923828125,6879.7436523438,7765.8974609375,4315.6411132813,3984.7436523438,939.3589477539,7693.5898437500,2519.7436523438,2896.4101562500,3542.0512695313,3502.8205566406,1087.1794433594,,,
3395.4062500000,4,955.7692260742,468.4615173340,4180.3847656250,2850.5129394531,2486.4101562500,3243.4614257813,6447.8203125000,141.4102478027,1624.8718261719,1348.5897216797,7901.0258789063,2038.2050781250,6304.4873046875,2360.7692871094,8036.4101562500,3249.7436523438,,,
3395.4140625000,4,2628.2050781250,7003.0771484375,4718.3334960938,4806.6665039063,2341.2819824219,7003.7177734375,1983.7178955078,7367.9487304688,2310.8974609375,8092.8203125000,2496.7949218750,1627.8205566406,6505.3847656250,5902.4360351563,2292.3076171875,2171.5385742188,,,
3395.4218750000,4,916.6666870117,6675.8974609375,6642.0512695313,6131.0258789063,7859.4873046875,3301.0256347656,7832.6923828125,7371.6665039063,958.0769042969,2804.8718261719,7552.3076171875,307.1794738770,4415.1284179688,4143.3334960938,7528.2050781250,447.4358825684,,,
3395.4296875000,4,6604.1025390625,8153.0771484375,2116.0256347656,318.4615173340,5974.2309570313,1280.0000000000,1050.2563476563,1116.5384521484,8306.7949218750,2415.0000000000,3214.7436523438,6371.9228515625,2132.3076171875,3992.3076171875,7082.3076171875,4473.2050781250,,,
3395.4375000000,4,7867.6923828125,3944.3588867188,6754.6152343750,5938.7177734375,4961.1538085938,5736.6665039063,4863.0771484375,3819.6154785156,5782.1796875000,2700.8974609375,4416.0258789063,8304.2304687500,2327.1794433594,1833.8461914063,6990.1284179688,6171.1538085938,,,
3395.4453125000,4,1710.0000000000,2764.4870605469,5910.8974609375,5607.0512695313,2553.2050781250,1198.3333740234,5214.1025390625,3576.7949218750,5828.7177734375,4772.9487304688,5892.5639648438,6906.0258789063,2344.6154785156,2403.8461914063,1151.0256347656,1531.5384521484,,,
3395.4531250000,4,3852.8205566406,1786.6666259766,853.7179565430,2213.9743652344,3762.6923828125,6935.3847656250,3236.7949218750,334.7435913086,590.6409912109,23.4615287781,7911.5385742188,8294.8720703125,6991.4101562500,4408.2050781250,3294.4870605469,6956.6665039063,,,
3395.4609375000,4,4061.7949218750,6738.9741210938,4101.9228515625,34.7435798645,5367.5639648438,8075.7690429688,785.5128173828,6282.0512695313,6132.4360351563,4616.0258789063,6498.7177734375,2972.6923828125,178.4615325928,8231.9228515625,7237.4360351563,6071.1538085938,,,
3395.4687500000,4,3477.0512695313,3702.8205566406,7097.8203125000,2027.1794433594,1177.0512695313,7963.4614257813,135.1281890869,7843.4614257813,654.1025390625,7323.9746093750,95.3846054077,5533.9741210938,4306.2822265625,3726.1538085938,7947.1796875000,390.0000000000,,,
3395.4765625000,4,4832.6923828125,5809.1025390625,7975.5126953125,5261.6665039063,3980.3845214844,2850.8974609375,2607.5642089844,7513.2050781250,7416.4101562500,2882.4357910156,1161.6666259766,2402.3076171875,8013.0771484375,7815.5126953125,8028.5898437500,1892.1794433594,,,
3395.4843750000,4,2421.7949218750,7705.1284179688,8219.7431640625,5823.3334960938,5801.1538085938,582.3076782227,3776.6667480469,3013.0769042969,5269.4873046875,2692.8205566406,4719.1025390625,2777.3076171875,842.5640869141,5728.5898437500,4732.9487304688,5563.2050781250,,,
3395.4921875000,4,4519.7436523438,6390.5126953125,7735.0000000000,1328.0769042969,2357.0512695313,246.7948608398,5715.6411132813,6790.2563476563,5324.3588867188,8126.6665039063,977.6923217773,1531.7949218750,2021.1538085938,826.6666870117,7533.0771484375,2264.7436523438,,,
3395.5000000000,4,5877.4360351563,5116.4101562500,2849.1025390625,1553.8461914063,2689.3588867188,7485.0000000000,4874.4873046875,5373.5898437500,6785.7690429688,1587.3077392578,3736.2819824219,4251.0258789063,3253.8461914063,2694.1025390625,7039.4873046875,1188.9743652344,,,
3395.5078125000,4,5312.5639648438,2074.8718261719,1885.0000000000,3350.8974609375,4906.7949218750,7259.1025390625,4824.1025390625,6120.7690429688,3056.6667480469,626.4102783203,2332.1794433594,4853.5898437500,122.6922988892,2464.6154785156,6784.8715820313,1329.1025390625,,,
3395.5156250000,4,7451.9228515625,2733.5898437500,8168.8461914063,2301.4101562500,1894.6153564453,1553.0769042969,6156.1538085938,7532.9487304688,6628.4614257813,6656.9228515625,4116.9228515625,6393.0771484375,1552.5640869141,364.7435913086,2730.5126953125,6534.1025390625,,,
3395.5234375000,4,8277.0517578125,2374.1025390625,5703.7177734375,7573.9746093750,2167.8205566406,2215.3845214844,1481.5384521484,4339.6152343750,7704.3588867188,8150.1284179688,5301.0258789063,1285.0000000000,2381.7949218750,5537.4360351563,70.6410140991,5199.1025390625,,,
3395.5312500000,4,2542.1794433594,914.8717651367,7299.4873046875,3914.8718261719,2860.8974609375,3098.9743652344,4703.2050781250,6885.6411132813,6208.7177734375,5812.3076171875,4551.7949218750,7598.4614257813,8155.5126953125,4296.4101562500,5109.2309570313,365.2564086914,,,
3395.5390625000,4,6829.3588867188,1043.5897216797,2636.9230957031,6171.5385742188,2904.1025390625,4215.0000000000,6694.7436523438,2620.7692871094,5437.0512695313,4337.0512695313,6776.5385742188,449.1025695801,2412.6923828125,4028.7180175781,999.1025390625,6932.1796875000,,,
3395.5468750000,4,2935.8974609375,3674.4870605469,5083.8461914063,4977.0512695313,258.3333129883,299.2307739258,859.1025390625,6899.1025390625,7225.7690429688,7276.9228515625,265.8974304199,2278.3332519531,3712.1794433594,531.0256347656,8298.8457031250,2822.0512695313,,,
3395.5546875000,4,2180.2563476563,3500.1281738281,1460.0000000000,234.7435760498,5230.1284179688,2318.2050781250,6901.4101562500,3532.4357910156,6787.6923828125,6366.7949218750,8013.2050781250,3833.3332519531,8235.2568359375,4024.6154785156,4521.6665039063,1019.2307739258,,,
3395.5625000000,4,3868.0769042969,3037.5642089844,1876.0256347656,4580.1284179688,8005.5126953125,815.3845825195,4829.4873046875,2276.7949218750,1356.5384521484,2901.9230957031,6424.2309570313,8076.9228515625,4866.9228515625,3888.4614257813,4885.0000000000,3553.7180175781,,,
3395.5703125000,4,2902.6923828125,3686.9230957031,2476.7949218750,5453.5898437500,4142.9487304688,6577.6923828125,6653.7177734375,4012.3076171875,5910.1284179688,4386.6665039063,7014.7436523438,6425.6411132813,7466.7949218750,4381.2822265625,1749.2307128906,3537.6923828125,,,
3395.5781250000,4,3629.1025390625,4708.0771484375,4399.7436523438,5385.8974609375,1795.2563476563,4816.5385742188,7379.2309570313,2697.8205566406,3731.6667480469,4904.8715820313,5017.1796875000,1714.8718261719,7460.0000000000,4692.3076171875,1397.1794433594,1748.7178955078,,,
3395.5859375000,4,7769.3588867188,6918.2050781250,2842.1794433594,5121.5385742188,7227.0512695313,1517.5640869141,470.7692260742,6480.1284179688,5191.9228515625,969.4871826172,7870.5126953125,1488.8461914063,1490.5128173828,1835.8974609375,1327.9487304688,7711.5385742188,,,
3395.5937500000,4,1185.6409912109,3132.8205566406,5364.3588867188,3941.9230957031,2191.2819824219,4041.1538085938,3457.4357910156,7075.3847656250,2921.7949218750,521.7948608398,5.3846063614,3842.5642089844,7506.2822265625,8095.3847656250,842.4359130859,7105.8974609375,,,
3395.6015625000,4,8066.6665039063,785.1281738281,7957.6923828125,4302.0512695313,276.2820434570,8305.0000000000,8161.2822265625,2106.7949218750,3593.0769042969,326.5384521484,6075.2563476563,355.1282043457,4797.3076171875,3896.6667480469,7837.1796875000,5338.9741210938,,,
3395.6093750000,4,3622.0512695313,7169.1025390625,4368.2050781250,5933.7177734375,966.2820434570,4462.8203125000,4407.0512695313,5198.5898437500,2959.2307128906,6330.5126953125,483.9743652344,6382.1796875000,1900.6409912109,5891.2822265625,7837.1796875000,1045.2563476563,,,
3395.6171875000,4,1093.7178955078,7559.7436523438,3112.8205566406,2427.6923828125,7318.0771484375,4847.1796875000,499.1025695801,5053.7177734375,1360.7691650391,4397.9487304688,3201.0256347656,4164.3588867188,2983.4614257813,7431.1538085938,5973.8461914063,3547.0512695313,,,
3395.6250000000,4,3525.7692871094,6171.0258789063,1667.3077392578,8234.2304687500,7253.3334960938,4150.6411132813,3718.4614257813,4050.3845214844,3357.1794433594,1159.6153564453,2445.8974609375,2711.4101562500,6584.1025390625,4775.8974609375,7973.8461914063,6743.9741210938,,,
3395.6328125000,4,1807.9487304688,967.1795043945,1351.9230957031,3726.0256347656,932.5640869141,7587.9487304688,4482.0512695313,1503.2050781250,7623.3334960938,5345.5126953125,6711.9228515625,4815.0000000000,1729.1025390625,3239.7436523438,3780.1281738281,2862.4357910156,,,
3395.6406250000,4,4970.5126953125,8238.8457031250,2033.2050781250,7121.2822265625,179.1025543213,5600.2563476563,5568.5898437500,389.7435913086,2152.6923828125,4069.6154785156,2744.3588867188,7410.0000000000,8334.3593750000,5368.4614257813,3610.6411132813,919.7435913086,,,
3395.6484375000,4,1404.8718261719,5994.4873046875,2415.2563476563,539.8717651367,8261.2822265625,2231.7949218750,6355.8974609375,835.7692260742,1866.7949218750,7982.1796875000,1851.4102783203,4454.3588867188,1998.9743652344,6265.0000000000,439.6153869629,4127.4360351563,,,
3395.6562500000,4,5037.6923828125,3894.1025390625,852.1795043945,6509.3588867188,3981.6667480469,476.9230651855,4658.5898437500,274.2307739258,2965.3845214844,5331.6665039063,4934.7436523438,2947.3076171875,1353.5897216797,5988.2050781250,1646.5384521484,7090.8974609375,,,
3395.6640625000,4,2337.6923828125,3792.8205566406,3664.2307128906,1349.7435302734,5470.6411132813,6110.2563476563,2079.2307128906,3475.3845214844,2208.2050781250,7839.2309570313,7144.6152343750,5797.3076171875,2100.2563476563,5741.5385742188,8092.6923828125,298.7179260254,,,
3395.6718750000,4,799.3589477539,6412.0512695313,658.9743652344,3493.9743652344,5043.4614257813,204.9999847412,6904.7436523438,558.2051391602,6161.7949218750,7415.0000000000,1544.1025390625,8016.6665039063,2941.9230957031,3275.2563476563,844.6153564453,4336.4101562500,,,
3395.6796875000,4,8346.6669921875,7990.0000000000,6172.4360351563,586.6666870117,5182.8203125000,1647.0512695313,1364.4871826172,4167.6923828125,6884.6152343750,6906.5385742188,2859.6154785156,1039.6153564453,3948.4614257813,1772.6922607422,4345.8974609375,881.5384521484,,,
3395.6875000000,4,4968.9741210938,3175.3845214844,5774.8715820313,2916.1538085938,291.7948608398,3339.8718261719,6556.7949218750,5075.1284179688,4316.1538085938,5457.6923828125,457.1794738770,4054.7436523438,3356.0256347656,3102.9487304688,3887.8205566406,4584.8715820313,,,
3395.6953125000,4,7681.0258789063,6364.1025390625,484.3589782715,2927.1794433594,5688.3334960938,5370.5126953125,192.6923065186,4655.2563476563,5303.9741210938,4851.2822265625,4996.7949218750,3219.1025390625,4697.8203125000,2885.2563476563,5364.8715820313,8401.1542968750,,,
3395.7031250000,4,7599.3588867188,5780.8974609375,7654.6152343750,6092.4360351563,3661.7949218750,8081.9228515625,1570.2563476563,3760.1281738281,7255.6411132813,7212.1796875000,7020.3847656250,7580.3847656250,5117.8203125000,734.4871826172,6114.8715820313,1505.0000000000,,,
3395.7109375000,4,3315.8974609375,7312.8203125000,1080.1281738281,748.5897216797,7433.3334960938,3081.9230957031,7453.3334960938,6568.9741210938,43.5897331238,2823.2050781250,7905.6411132813,765.7692260742,6677.9487304688,6943.4614257813,4306.0258789063,1126.6666259766,,,
3395.7187500000,4,6125.6411132813,5772.8203125000,7537.0512695313,911.5384521484,894.1025390625,480.3846130371,6124.7436523438,2263.4614257813,6381.4101562500,3598.0769042969,1153.8461914063,6065.0000000000,621.1538085938,2574.7436523438,2031.7949218750,3987.0512695313,,,
3395.7265625000,4,2887.3076171875,3436.2819824219,1500.5128173828,3640.8974609375,8261.2822265625,8380.0000000000,6677.1796875000,4839.7436523438,2576.0256347656,219.1025543213,7341.6665039063,2425.2563476563,5536.1538085938,6313.7177734375,2320.6411132813,4795.6411132813,,,
3395.7343750000,4,7331.5385742188,4556.9228515625,4795.3847656250,6739.6152343750,3910.7692871094,5903.7177734375,5367.8203125000,6361.9228515625,4572.8203125000,3657.3076171875,5502.5639648438,1170.8974609375,330.7692260742,7314.3588867188,3595.1281738281,5103.9741210938,,,
3395.7421875000,4,7757.5639648438,8073.3334960938,1672.8205566406,5897.3076171875,2720.1281738281,4922.6923828125,5237.4360351563,4539.8715820313,2514.6154785156,4093.0769042969,3570.1281738281,2225.5126953125,5290.8974609375,3709.6154785156,7508.3334960938,1430.6409912109,,,
3395.7500000000,4,4799.2309570313,6060.8974609375,3931.1538085938,1487.6922607422,7465.6411132813,2441.9230957031,6533.3334960938,5998.5898437500,7516.4101562500,2418.7180175781,2231.1538085938,78.7179412842,6876.0258789063,7258.8461914063,7834.8715820313,2435.0000000000,,,
3395.7578125000,4,1750.5128173828,6391.1538085938,4916.5385742188,2692.3076171875,1928.0769042969,379.6153869629,7164.6152343750,876.1538085938,6023.0771484375,1356.5384521484,5683.2050781250,3627.6923828125,6029.4873046875,8051.9228515625,6052.3076171875,7174.1025390625,,,
3395.7656250000,4,4013.8461914063,5268.0771484375,7688.5898437500,3096.4101562500,2943.0769042969,8276.4101562500,4145.8974609375,5109.6152343750,847.6923217773,5545.6411132813,7013.7177734375,552.3076782227,7419.2309570313,2487.5642089844,4064.6154785156,4489.7436523438,,,
3395.7734375000,4,5939.3588867188,7241.6665039063,1490.2563476563,5867.6923828125,6933.7177734375,2745.6411132813,4818.8461914063,1460.3846435547,80.6410140991,4693.5898437500,6353.9741210938,6331.9228515625,139.1025543213,7749.1025390625,5925.8974609375,3785.1281738281,,,
3395.7812500000,4,3113.3332519531,1852.8205566406,1180.0000000000,26.0256328583,1456.9230957031,5590.1284179688,8227.5644531250,5132.8203125000,4553.2050781250,2306.1538085938,1376.2821044922,3076.4101562500,6846.1538085938,1181.9230957031,497.1794738770,294.7435913086,,,
3395.7890625000,4,6670.0000000000,4783.9741210938,7358.7177734375,1154.6153564453,3707.0512695313,2052.1794433594,4447.0512695313,4811.2822265625,5050.3847656250,3016.0256347656,1899.4871826172,5372.4360351563,5007.0512695313,786.1538085938,3401.7949218750,6600.5126953125,,,
3395.7968750000,4,4486.2822265625,5293.0771484375,61.2820434570,2107.5642089844,2554.4870605469,595.2564086914,5513.8461914063,4051.4101562500,3734.3588867188,3683.5898437500,1044.4871826172,7967.8203125000,4803.4614257813,4513.7177734375,1765.8974609375,2009.1025390625,,,
3395.8046875000,4,4963.9741210938,2268.0769042969,7330.2563476563,2265.2563476563,4443.7177734375,4731.4101562500,824.8717651367,2623.5898437500,1897.5640869141,491.9230651855,3178.7180175781,3520.5129394531,2495.6411132813,627.8204956055,5987.8203125000,387.1794738770,,,
3395.8125000000,4,7576.2822265625,4037.8205566406,4388.5898437500,5217.1796875000,2089.1025390625,2550.6411132813,6689.4873046875,2075.8974609375,7326.6665039063,7172.6923828125,441.9230651855,4949.3588867188,3459.4870605469,2517.5642089844,6269.1025390625,7628.3334960938,,,
3395.8203125000,4,2787.0512695313,1364.2307128906,7187.5639648438,2249.8718261719,5441.4101562500,5855.8974609375,4392.5639648438,6810.1284179688,7385.7690429688,7744.1025390625,8169.2309570313,3528.9743652344,4423.0771484375,2953.3332519531,3942.8205566406,409.2307739258,,,
3395.8281250000,4,4898.4614257813,3306.9230957031,6950.8974609375,5754.2309570313,7889.4873046875,1352.1794433594,5901.9228515625,1238.9743652344,8123.0771484375,5005.2563476563,1048.5897216797,6593.5898437500,2846.2819824219,3358.9743652344,1820.2563476563,6774.6152343750,,,
3395.8359375000,4,8212.6923828125,3629.1025390625,4676.9228515625,7362.6923828125,8169.6152343750,5918.5898437500,6548.7177734375,3599.8718261719,3338.5898437500,4462.8203125000,3243.9743652344,5527.6923828125,4951.9228515625,15.8974266052,598.5897216797,1667.8205566406,,,
3395.8437500000,4,562.4359130859,4492.6923828125,1293.7178955078,8161.0258789063,5870.2563476563,6278.5898437500,5342.0512695313,2363.4614257813,2707.4357910156,7421.5385742188,6331.0258789063,6576.5385742188,2763.3332519531,2436.2819824219,4515.7690429688,8289.2304687500,,,
3395.8515625000,4,5694.8715820313,2473.0769042969,239.8717803955,6044.8715820313,779.6153564453,3952.6923828125,7622.1796875000,149.9999847412,6459.1025390625,3986.9230957031,5712.5639648438,3407.5642089844,838.8461303711,4997.6923828125,1192.8205566406,3887.8205566406,,,
3395.8593750000,4,3273.9743652344,3433.7180175781,2323.3332519531,2720.0000000000,1960.7691650391,1423.3333740234,5080.5126953125,6585.1284179688,4275.2563476563,4162.1796875000,8376.0253906250,7058.7177734375,6890.5126953125,6971.4101562500,1394.3590087891,142.3076782227,,,
3395.8671875000,4,1826.4102783203,4617.1796875000,3314.1025390625,141.2820434570,1335.8974609375,1258.0769042969,5129.6152343750,7161.9228515625,5057.0512695313,2661.5385742188,7252.4360351563,1550.1281738281,5558.5898437500,76.2820434570,5275.1284179688,8049.3588867188,,,
3395.8750000000,4,1086.9230957031,847.5640869141,4282.5639648438,7759.3588867188,241.4102478027,1853.9743652344,943.0769042969,8184.6152343750,2746.7949218750,181.0256347656,3882.9487304688,5361.1538085938,3190.6411132813,7714.6152343750,7337.5639648438,4668.4614257813,,,
3395.8828125000,4,7278.0771484375,6860.2563476563,1359.8718261719,2061.6667480469,128.5897369385,1850.3846435547,7232.3076171875,7062.1796875000,1533.8461914063,43.4615287781,4649.1025390625,8291.4101562500,1558.5897216797,1930.1281738281,353.4615173340,4671.9228515625,,,
3395.8906250000,4,4293.9741210938,6206.0258789063,6817.3076171875,4628.7177734375,2045.6409912109,895.6409912109,4789.3588867188,3570.0000000000,4010.3845214844,6728.9741210938,1893.0769042969,8148.5898437500,3321.7949218750,5355.0000000000,4001.6667480469,6530.8974609375,,,
